,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5390,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5391,1,17,B,2,2,2,774,358,618,567,715,386,2,X
5392,2,75,A,2,2,1,844,571,762,358,720,578,7,X
5393,3,91,B,2,2,2,689,412,751,584,725,372,6,X
5394,4,117,A,2,1,2,475,617,639,414,692,572,8,X
5395,5,160,B,2,2,1,880,392,520,626,609,394,7,A
5396,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5397,1,9,A,2,1,2,670,456,622,333,712,533,1,X
5398,2,20,B,2,2,2,543,354,701,497,624,329,6,X
5399,3,43,A,2,2,2,473,534,580,354,658,505,9,X
5400,4,64,B,2,1,1,544,294,589,527,573,345,3,X
5401,5,88,A,2,2,1,769,458,591,309,572,546,7,X
5402,6,111,B,2,2,2,798,369,718,493,545,292,6,X
5403,7,139,A,2,1,2,467,571,752,347,726,482,8,X
5404,8,171,B,1,2,1,526,358,629,558,624,320,7,X
5405,9,199,A,2,2,2,480,420,560,355,555,603,6,X
5406,10,227,B,2,1,2,491,385,501,457,585,362,6,X
5407,11,250,A,2,2,2,537,603,504,369,555,479,8,X
5408,12,299,B,2,2,1,504,330,551,609,610,328,7,X
5409,13,319,A,2,2,2,439,505,540,329,590,603,6,X
5410,14,340,B,2,1,1,508,326,476,519,539,332,9,X
5411,15,355,A,2,2,2,473,663,541,334,515,513,4,B
5412,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5413,1,10,A,2,1,2,696,446,617,332,714,540,1,X
5414,2,31,B,2,2,2,611,371,676,482,615,325,6,X
5415,3,55,A,2,2,2,754,452,614,354,640,484,6,X
5416,4,74,B,2,2,2,769,271,683,483,633,340,9,X
5417,5,106,A,2,1,1,796,483,727,285,691,508,7,X
5418,6,129,B,2,2,2,789,343,746,513,678,303,6,X
5419,7,148,A,2,1,2,672,452,720,344,720,538,6,X
5420,8,171,B,2,1,2,754,355,693,479,671,329,6,X
5421,9,192,A,2,1,2,845,558,698,352,684,487,9,X
5422,10,216,B,2,2,1,743,280,744,569,668,339,3,X
5423,11,247,A,1,2,1,470,534,713,295,729,567,5,X
5424,12,261,B,2,1,2,547,355,679,557,691,285,6,X
5425,13,292,A,2,2,2,588,441,580,337,561,508,6,X
5426,14,316,B,2,2,2,577,381,557,482,589,349,6,X
5427,15,336,A,2,2,2,542,585,568,365,587,456,8,X
5428,16,379,B,2,2,1,652,275,498,620,592,335,3,X
5429,17,440,A,2,2,1,772,520,621,281,660,547,5,X
5430,18,452,B,2,2,2,785,352,710,555,634,299,6,X
5431,19,477,A,2,1,2,817,452,733,342,707,544,6,X
5432,20,504,B,2,2,2,781,385,712,542,688,342,6,X
5433,21,530,A,2,1,2,528,418,751,378,846,467,6,X
5434,22,553,B,2,1,2,634,274,670,461,695,364,8,X
5435,23,619,A,2,2,1,547,526,648,270,623,503,3,X
5436,24,645,B,1,2,1,713,272,606,520,612,301,3,X
5437,25,689,A,1,2,1,511,517,683,273,645,552,5,X
5438,26,703,B,2,1,2,464,335,708,547,668,282,6,B
5439,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5440,1,34,B,2,1,2,536,390,656,478,572,374,1,X
5441,2,61,A,2,2,2,571,402,562,386,630,479,6,B
5442,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5443,1,7,B,2,1,2,583,361,654,502,576,321,1,X
5444,2,25,A,2,2,2,768,427,599,359,646,500,6,X
5445,3,49,B,2,2,2,500,270,733,464,631,355,8,X
5446,4,95,A,2,2,1,476,585,545,280,610,523,3,X
5447,5,133,B,1,2,1,495,304,490,600,595,317,5,X
5448,6,146,A,2,2,2,474,432,562,310,538,612,6,X
5449,7,171,B,2,1,1,766,285,483,471,503,314,9,B
5450,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5451,1,10,A,2,2,2,680,426,631,295,694,530,1,X
5452,2,37,B,2,1,2,627,341,627,453,646,292,6,X
5453,3,62,A,2,1,2,726,380,640,330,630,471,6,X
5454,4,88,B,2,1,2,583,244,692,426,639,323,8,X
5455,5,135,A,1,2,1,661,485,607,254,598,522,5,X
5456,6,147,B,2,1,2,661,321,553,523,616,261,6,X
5457,7,175,A,2,2,2,643,389,635,313,617,494,6,X
5458,8,199,B,2,1,2,611,349,617,421,642,316,6,X
5459,9,225,A,2,1,2,649,462,621,334,605,434,8,X
5460,10,257,B,2,2,1,659,255,627,504,642,286,5,B
5461,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5462,1,10,A,2,2,2,557,450,647,341,514,554,1,X
5463,2,28,B,2,2,2,498,367,523,497,626,344,6,X
5464,3,52,A,2,2,2,422,579,541,365,599,517,8,X
5465,4,76,B,1,2,1,499,318,553,571,576,345,5,X
5466,5,89,A,2,2,2,766,461,537,326,548,607,6,X
5467,6,119,B,2,2,2,818,380,720,501,596,335,6,X
5468,7,146,A,2,1,2,665,401,752,379,688,513,8,B
5469,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5470,1,44,B,2,1,2,691,390,619,477,696,372,1,X
5471,2,69,A,2,1,2,868,564,690,383,633,483,9,X
5472,3,101,B,2,2,1,723,356,803,576,667,377,3,X
5473,4,128,A,2,2,1,982,584,693,364,717,526,3,X
5474,5,171,B,2,2,1,561,359,947,603,678,371,3,X
5475,6,204,A,1,2,1,295,501,581,362,718,522,5,B
5476,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5477,1,1,A,2,1,2,703,447,628,332,717,537,1,X
5478,2,20,B,2,1,2,787,362,674,496,626,330,6,X
5479,3,43,A,2,1,2,436,588,720,347,693,475,9,X
5480,4,80,B,2,1,2,486,281,499,606,599,333,7,B
5481,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5482,1,38,A,2,1,2,731,436,631,375,756,492,1,X
5483,2,58,B,2,2,2,527,399,681,443,628,380,6,X
5484,3,81,A,2,2,2,446,445,558,392,658,466,6,X
5485,4,113,B,2,1,2,741,356,500,449,598,384,8,X
5486,5,153,A,2,1,1,896,524,699,362,654,488,3,X
5487,6,181,B,2,2,1,531,366,792,526,640,372,5,B
5488,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5489,1,20,A,2,1,2,623,441,650,304,544,517,1,X
5490,2,46,B,2,1,2,753,245,586,464,648,303,8,X
5491,3,82,A,2,2,1,651,487,719,248,660,519,5,X
5492,4,97,B,2,2,2,714,309,640,534,725,259,6,X
5493,5,117,A,2,2,1,487,423,676,310,639,527,6,X
5494,6,144,B,2,2,2,528,254,524,454,637,311,8,X
5495,7,181,A,1,2,1,446,520,574,259,583,518,5,X
5496,8,196,B,2,2,2,727,336,537,536,555,260,6,X
5497,9,225,A,2,2,2,787,393,688,330,480,553,6,X
5498,10,254,B,2,1,2,603,249,755,426,701,328,8,X
5499,11,293,A,1,2,1,788,666,609,254,628,501,3,B
5500,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5501,1,24,B,2,1,2,544,461,671,562,560,419,1,X
5502,2,48,A,2,2,2,478,643,561,443,656,556,8,X
5503,3,88,B,2,2,1,747,394,537,632,597,424,3,X
5504,4,126,A,2,2,1,845,577,704,401,678,593,5,X
5505,5,138,B,2,2,2,791,468,765,579,739,397,6,X
5506,6,167,A,2,1,2,886,635,763,456,702,588,8,X
5507,7,197,B,2,2,2,789,426,800,636,692,428,4,X
5508,8,216,A,2,1,1,532,485,710,426,758,601,6,B
5509,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5510,1,0,A,2,1,2,727,442,634,375,755,469,1,X
5511,2,23,B,2,1,2,724,357,726,444,635,374,8,X
5512,3,52,A,1,2,1,285,487,676,362,701,464,7,B
5513,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5514,1,33,A,2,1,2,791,442,635,332,723,521,1,X
5515,2,57,B,2,2,2,508,276,724,455,653,322,8,X
5516,3,93,A,2,2,1,465,439,526,273,631,493,7,X
5517,4,121,B,2,1,2,486,379,533,462,576,299,6,X
5518,5,145,A,2,2,2,463,412,507,355,562,480,6,X
5519,6,167,B,2,1,2,690,273,498,430,557,345,8,X
5520,7,215,A,2,2,1,816,486,677,271,654,511,7,X
5521,8,235,B,2,2,2,600,355,767,512,661,274,6,X
5522,9,262,A,2,2,2,646,431,626,332,678,494,6,X
5523,10,286,B,2,1,2,748,387,683,450,644,328,6,X
5524,11,310,A,2,1,2,788,615,708,365,681,453,8,X
5525,12,378,B,2,2,1,740,356,755,628,610,306,7,X
5526,13,401,A,2,1,2,797,422,704,334,717,552,6,X
5527,14,427,B,2,2,2,823,383,754,447,685,328,6,X
5528,15,456,A,2,1,2,919,619,770,367,730,446,8,X
5529,16,509,B,2,2,1,562,292,849,613,669,310,3,X
5530,17,537,A,2,2,1,781,504,600,295,705,556,5,X
5531,18,552,B,2,2,2,724,300,690,534,510,296,4,X
5532,19,574,A,2,1,1,808,600,645,302,772,502,8,X
5533,20,607,B,2,2,1,750,346,729,619,660,306,7,X
5534,21,630,A,2,1,2,793,417,711,326,690,576,6,X
5535,22,659,B,2,2,2,830,386,761,439,687,333,6,X
5536,23,685,A,2,1,2,392,598,769,358,720,457,8,X
5537,24,730,B,1,2,1,829,323,500,582,620,317,5,A
5538,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5539,1,19,A,2,1,2,552,434,649,374,511,503,1,X
5540,2,41,B,2,2,2,696,357,579,458,645,376,8,X
5541,3,76,A,1,2,1,391,534,663,360,598,480,3,X
5542,4,107,B,2,2,1,560,391,444,567,621,374,7,X
5543,5,138,A,2,2,2,607,426,570,382,551,485,6,X
5544,6,169,B,2,2,2,654,397,584,442,608,384,6,X
5545,7,193,A,2,2,2,839,552,660,394,592,435,8,X
5546,8,250,B,1,2,1,544,372,819,569,638,374,5,X
5547,9,270,A,2,2,2,511,483,590,370,762,546,4,X
5548,10,288,B,2,2,1,728,366,561,517,592,369,4,X
5549,11,304,A,2,1,1,924,377,665,377,605,503,6,B
5550,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5551,1,10,A,2,1,2,817,444,632,345,726,522,1,X
5552,2,28,B,2,2,2,808,382,755,451,653,341,6,X
5553,3,52,A,2,1,2,544,610,762,368,721,476,8,X
5554,4,102,B,2,2,1,522,334,545,621,615,325,5,X
5555,5,119,A,2,2,2,703,479,555,328,534,606,6,X
5556,6,141,B,2,2,2,611,372,646,494,599,343,6,X
5557,7,160,A,2,2,2,898,603,611,358,656,490,8,X
5558,8,202,B,2,2,1,780,352,814,617,642,319,7,X
5559,9,227,A,2,1,2,529,447,735,344,741,550,6,X
5560,10,250,B,2,1,2,731,287,546,461,656,339,8,X
5561,11,280,A,2,2,1,825,532,666,292,681,521,5,X
5562,12,293,B,2,2,2,781,378,728,542,650,290,6,X
5563,13,324,A,2,1,2,807,434,746,364,766,524,6,X
5564,14,347,B,2,2,2,519,289,770,448,716,351,8,X
5565,15,376,A,2,2,1,497,522,572,286,707,487,4,X
5566,16,393,B,2,1,1,811,375,557,531,545,290,6,X
5567,17,421,A,2,1,2,527,605,763,355,607,533,8,X
5568,18,466,B,2,2,1,781,360,553,600,623,319,7,X
5569,19,492,A,2,1,2,850,478,755,350,596,575,6,X
5570,20,522,B,2,2,2,470,277,794,492,693,331,8,X
5571,21,567,A,2,2,2,387,518,514,276,590,526,4,B
5572,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5573,1,31,A,2,2,2,795,653,606,452,732,620,2,X
5574,2,95,B,2,2,1,455,477,754,652,635,428,7,X
5575,3,124,A,2,2,2,440,638,486,461,616,594,8,X
5576,4,155,B,1,2,1,801,442,490,645,558,444,5,X
5577,5,174,A,2,1,2,823,536,737,438,487,642,6,X
5578,6,203,B,2,2,2,811,415,800,556,689,435,9,X
5579,7,222,A,2,1,1,854,537,744,416,763,566,7,X
5580,8,250,B,2,2,2,776,402,858,560,711,438,8,X
5581,9,288,A,1,2,1,954,675,718,406,734,587,3,B
5582,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5583,1,12,A,2,1,2,593,447,649,339,549,522,1,X
5584,2,26,B,2,2,2,526,393,580,464,636,335,6,X
5585,3,51,A,2,2,2,509,582,552,378,590,476,8,X
5586,4,99,B,2,2,1,632,419,528,593,574,307,5,A
5587,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5588,1,8,B,2,1,2,594,374,656,505,573,318,1,X
5589,2,25,A,2,2,2,757,449,576,358,654,504,6,X
5590,3,49,B,2,2,2,828,376,687,467,618,342,6,X
5591,4,77,A,2,1,2,441,619,754,363,679,493,8,X
5592,5,120,B,1,2,1,467,308,498,614,587,311,5,X
5593,6,136,A,2,2,2,439,463,576,305,495,609,6,X
5594,7,163,B,2,1,2,771,364,445,488,507,301,6,X
5595,8,188,A,2,1,2,798,440,709,355,573,521,6,X
5596,9,217,B,2,2,2,528,274,735,469,676,342,8,X
5597,10,254,A,2,2,1,456,495,556,289,652,536,7,X
5598,11,275,B,2,1,2,634,357,495,509,572,305,6,X
5599,12,300,A,2,2,2,744,443,682,345,604,527,6,X
5600,13,323,B,2,2,2,532,279,681,473,649,343,8,X
5601,14,351,A,2,2,1,442,535,547,303,648,521,4,X
5602,15,365,B,2,1,2,709,314,650,538,547,302,4,X
5603,16,381,A,2,1,1,663,441,665,337,651,551,6,X
5604,17,403,B,2,2,2,502,377,623,502,621,328,6,X
5605,18,428,A,2,2,2,460,436,523,364,623,497,6,X
5606,19,455,B,2,1,2,751,283,509,455,564,344,8,X
5607,20,481,A,1,2,1,889,566,628,307,612,497,5,A
5608,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5609,1,29,A,2,1,2,825,455,618,341,720,530,1,X
5610,2,50,B,2,2,2,507,272,743,474,639,343,8,X
5611,3,82,A,2,2,1,440,531,545,280,649,524,4,X
5612,4,95,B,2,1,2,484,346,589,524,519,293,6,X
5613,5,118,A,2,2,2,465,512,547,344,554,521,9,X
5614,6,133,B,2,1,1,487,350,580,521,552,330,6,X
5615,7,156,A,2,2,2,435,593,510,355,583,509,8,X
5616,8,184,B,1,2,1,820,285,494,561,567,322,5,A
5617,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5618,1,16,B,2,2,2,752,355,622,569,705,385,2,X
5619,2,76,A,2,2,1,508,527,740,349,700,583,7,X
5620,3,102,B,2,1,2,518,367,541,545,670,370,8,X
5621,4,128,A,2,2,1,950,624,590,371,589,562,5,B
5622,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5623,1,14,A,2,2,2,537,661,650,442,519,632,2,X
5624,2,77,B,2,2,1,754,422,506,670,618,420,5,X
5625,3,97,A,2,1,2,840,527,694,426,587,640,6,X
5626,4,127,B,2,2,2,819,392,785,539,692,434,8,X
5627,5,156,A,2,2,1,835,633,710,395,737,570,3,X
5628,6,191,B,2,2,1,793,416,773,637,682,408,5,X
5629,7,204,A,2,1,2,555,536,711,410,842,659,6,X
5630,8,236,B,2,1,2,516,368,582,547,692,426,8,A
5631,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5632,1,28,A,2,2,2,776,663,614,444,720,633,2,X
5633,2,89,B,2,2,1,780,390,733,673,643,419,3,X
5634,3,121,A,2,2,1,823,590,710,397,707,612,5,X
5635,4,139,B,2,2,2,773,387,782,594,709,399,8,X
5636,5,173,A,2,2,1,844,648,727,394,733,594,3,X
5637,6,210,B,2,2,1,801,396,789,653,668,416,3,X
5638,7,236,A,2,2,1,828,639,692,399,771,631,3,X
5639,8,274,B,2,2,1,477,437,775,642,668,414,5,B
5640,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5641,1,15,A,2,2,2,447,636,652,440,520,622,2,X
5642,2,76,B,2,2,1,466,377,449,645,596,421,3,X
5643,3,115,A,2,2,1,483,528,491,374,590,596,7,X
5644,4,142,B,2,1,2,483,481,513,544,563,391,6,X
5645,5,172,A,2,2,2,470,510,498,472,547,558,6,X
5646,6,198,B,2,1,2,483,482,492,526,584,451,6,X
5647,7,226,A,2,2,2,578,658,508,469,532,544,8,X
5648,8,276,B,2,2,1,831,451,556,662,610,430,7,X
5649,9,304,A,2,1,2,852,524,787,442,674,624,6,X
5650,10,334,B,2,2,2,805,381,799,537,719,437,8,X
5651,11,376,A,2,2,1,852,648,735,381,715,578,3,X
5652,12,419,B,2,2,1,476,463,804,654,679,409,7,X
5653,13,449,A,2,2,2,525,613,500,449,696,625,8,X
5654,14,482,B,2,1,1,617,388,535,628,564,434,3,X
5655,15,517,A,2,2,1,495,595,618,386,638,603,3,X
5656,16,540,B,2,1,1,658,388,514,593,593,394,3,X
5657,17,586,A,2,2,1,532,595,611,388,666,612,5,X
5658,18,596,B,2,1,2,608,409,666,608,618,407,8,X
5659,19,619,A,2,2,1,803,494,621,410,637,601,7,B
5660,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5661,1,29,A,2,1,2,615,444,647,326,559,512,1,X
5662,2,52,B,2,1,2,677,346,645,451,646,325,6,X
5663,3,74,A,2,1,2,489,520,651,334,640,478,8,X
5664,4,94,B,1,2,1,651,318,623,524,612,322,5,X
5665,5,104,A,2,1,2,622,434,579,312,599,535,6,X
5666,6,129,B,2,2,2,524,294,595,457,618,314,8,X
5667,7,155,A,2,2,1,418,446,594,289,623,496,7,B
5668,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5669,1,19,B,2,2,2,541,356,677,574,535,387,2,X
5670,2,83,A,2,2,1,804,509,534,353,673,573,7,X
5671,3,107,B,2,2,2,845,453,777,537,616,378,6,X
5672,4,136,A,2,1,2,836,498,788,434,720,543,6,X
5673,5,166,B,2,2,2,844,471,801,524,663,401,6,X
5674,6,192,A,2,1,2,505,639,806,444,776,528,8,X
5675,7,235,B,1,2,1,751,357,577,617,623,409,3,X
5676,8,282,A,2,2,1,864,567,740,358,692,594,5,X
5677,9,297,B,2,2,2,803,441,796,574,745,369,6,X
5678,10,322,A,2,1,2,466,624,754,424,728,579,8,X
5679,11,352,B,2,2,1,502,356,570,603,619,402,3,X
5680,12,387,A,2,2,1,400,633,530,360,600,597,3,X
5681,13,418,B,1,2,1,394,480,510,609,555,379,7,A
5682,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5683,1,26,A,2,2,2,495,656,654,407,528,602,2,X
5684,2,88,B,2,2,1,759,352,515,659,592,395,3,X
5685,3,123,A,2,2,1,825,643,692,371,653,604,3,X
5686,4,158,B,2,2,1,826,353,788,647,666,385,3,X
5687,5,199,A,2,2,1,877,649,768,361,685,590,3,X
5688,6,244,B,2,2,1,446,352,855,662,665,386,3,X
5689,7,284,A,2,2,1,420,498,496,360,644,606,7,X
5690,8,315,B,2,1,2,489,354,465,526,571,389,8,X
5691,9,354,A,2,2,1,454,617,518,352,592,563,3,X
5692,10,381,B,2,2,1,884,385,516,610,557,374,5,A
5693,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5694,1,23,A,2,1,2,713,451,622,336,717,535,1,X
5695,2,45,B,2,2,2,746,301,692,482,609,338,9,X
5696,3,67,A,1,2,1,698,526,663,302,694,535,5,X
5697,4,80,B,2,2,2,569,409,727,553,670,314,6,A
5698,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5699,1,30,A,2,1,2,695,440,636,337,720,524,1,X
5700,2,52,B,2,2,2,498,279,676,463,641,335,8,X
5701,3,88,A,2,2,1,466,493,520,279,617,499,5,X
5702,4,103,B,2,1,2,608,337,626,503,547,282,6,X
5703,5,125,A,2,1,2,489,421,575,342,608,503,6,X
5704,6,147,B,2,1,2,619,380,508,439,580,338,6,X
5705,7,174,A,2,1,2,474,574,606,351,608,451,8,X
5706,8,216,B,2,2,1,773,301,504,572,571,304,5,B
5707,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5708,1,34,A,2,1,2,583,523,656,408,554,579,1,X
5709,2,58,B,2,1,2,493,445,633,534,649,407,6,X
5710,3,86,A,2,2,2,452,488,525,435,602,541,6,X
5711,4,115,B,2,1,2,488,356,484,491,523,428,8,X
5712,5,180,A,2,2,1,431,567,529,357,607,574,5,X
5713,6,193,B,2,1,2,490,388,615,576,469,374,8,X
5714,7,217,A,2,2,1,372,636,491,395,566,580,3,X
5715,8,269,B,2,2,1,431,433,389,645,533,392,7,X
5716,9,297,A,2,2,2,417,587,463,427,470,594,8,X
5717,10,333,B,2,2,1,463,374,497,584,547,395,5,X
5718,11,345,A,2,2,2,706,521,529,376,466,592,6,X
5719,12,373,B,2,2,2,508,366,668,537,592,378,8,X
5720,13,405,A,2,2,1,834,511,526,363,602,577,7,X
5721,14,434,B,2,2,2,847,366,766,519,623,383,8,X
5722,15,464,A,2,2,1,476,496,732,369,749,558,7,X
5723,16,494,B,2,1,2,476,460,479,520,725,368,6,X
5724,17,524,A,2,2,2,456,617,502,443,512,515,8,X
5725,18,585,B,2,2,1,843,402,457,625,557,406,5,B
5726,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5727,1,22,B,2,1,2,502,369,658,514,570,330,1,X
5728,2,42,A,2,2,1,683,522,545,373,654,514,9,X
5729,3,59,B,2,2,2,758,344,634,537,558,349,6,X
5730,4,78,A,2,1,2,682,490,648,358,642,549,6,X
5731,5,101,B,2,1,2,559,313,737,513,629,354,9,X
5732,6,126,A,2,2,1,492,465,588,318,697,541,7,X
5733,7,151,B,2,1,2,527,291,511,513,593,332,8,X
5734,8,188,A,2,2,1,412,560,554,304,626,556,5,X
5735,9,203,B,2,1,2,493,361,648,567,540,292,6,X
5736,10,233,A,2,2,2,412,603,531,360,559,538,8,X
5737,11,275,B,1,2,1,527,323,448,617,566,334,5,X
5738,12,288,A,2,2,2,855,554,571,325,434,622,6,X
5739,13,313,B,2,2,2,764,308,742,577,663,331,8,X
5740,14,343,A,1,2,1,399,573,733,317,745,564,5,A
5741,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5742,1,25,B,2,1,2,700,460,615,586,722,432,1,X
5743,2,48,A,2,2,2,700,513,719,453,641,584,6,X
5744,3,72,B,2,2,2,654,479,719,540,667,439,6,X
5745,4,96,A,2,1,2,566,603,623,473,677,553,8,X
5746,5,137,B,2,2,1,469,405,586,619,607,432,5,B
5747,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5748,1,15,A,2,1,2,596,441,648,337,553,525,1,X
5749,2,35,B,2,1,2,696,321,630,477,597,324,9,X
5750,3,46,A,2,1,1,550,559,594,318,642,488,8,X
5751,4,75,B,1,2,1,516,294,558,556,573,310,5,X
5752,5,89,A,2,2,2,521,401,575,299,578,572,6,B
5753,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5754,1,21,A,2,1,2,435,607,643,342,541,523,2,X
5755,2,53,B,2,1,1,543,315,458,593,582,324,7,X
5756,3,69,A,2,2,2,502,490,573,322,574,562,6,X
5757,4,89,B,2,1,2,660,340,528,523,579,328,6,X
5758,5,110,A,2,1,2,424,608,596,338,612,527,8,X
5759,6,146,B,1,2,1,442,435,549,585,582,322,5,A
5760,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5761,1,7,B,2,1,2,703,375,617,480,730,319,1,X
5762,2,22,A,2,2,2,721,432,723,366,669,499,6,X
5763,3,44,B,2,2,2,659,383,689,446,685,348,6,X
5764,4,69,A,2,2,2,686,407,669,374,672,444,6,B
5765,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5766,1,28,A,2,1,2,782,440,632,376,783,497,1,X
5767,2,51,B,2,2,2,654,401,730,439,637,374,6,X
5768,3,79,A,2,2,2,815,410,638,394,654,446,6,X
5769,4,106,B,2,2,2,819,409,775,418,670,385,6,A
5770,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5771,1,31,A,2,1,2,491,442,657,333,566,528,1,X
5772,2,57,B,2,1,2,515,304,560,449,613,312,8,X
5773,3,76,A,2,2,1,805,447,594,302,577,471,7,X
5774,4,103,B,2,2,2,490,278,766,482,578,292,8,X
5775,5,148,A,2,2,1,504,397,530,269,627,505,4,B
5776,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5777,1,8,A,2,2,2,769,640,616,426,732,588,2,X
5778,2,65,B,2,2,1,469,456,764,652,615,419,7,X
5779,3,90,A,2,2,2,438,503,509,442,663,604,6,X
5780,4,121,B,2,1,2,706,395,472,531,592,435,8,X
5781,5,155,A,2,2,1,476,628,645,401,630,562,3,X
5782,6,189,B,2,2,1,484,420,613,601,642,408,5,X
5783,7,205,A,2,2,2,686,515,532,418,570,620,6,X
5784,8,232,B,2,2,2,721,405,650,536,591,415,8,X
5785,9,258,A,2,1,1,830,501,683,411,676,554,7,X
5786,10,290,B,2,2,2,746,392,793,522,674,417,8,X
5787,11,339,A,2,2,1,386,573,742,389,692,568,5,A
5788,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5789,1,11,B,2,1,2,688,464,631,563,717,420,1,X
5790,2,32,A,2,2,2,770,636,685,446,640,572,8,X
5791,3,79,B,2,2,1,543,409,745,637,639,423,3,X
5792,4,100,A,2,2,1,499,499,622,420,729,618,7,X
5793,5,130,B,2,1,2,484,393,523,540,612,422,8,X
5794,6,163,A,2,2,1,410,618,521,394,582,565,3,X
5795,7,193,B,2,2,1,516,385,502,606,580,404,3,B
5796,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5797,1,12,B,2,1,2,530,306,658,517,570,337,2,X
5798,2,42,A,2,2,1,538,505,546,311,659,552,7,X
5799,3,61,B,2,1,2,759,362,589,525,550,303,6,X
5800,4,86,A,2,1,2,631,464,707,364,648,545,6,X
5801,5,107,B,2,2,2,768,272,611,498,648,355,8,A
5802,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5803,1,16,B,2,1,2,590,370,644,477,580,316,1,X
5804,2,34,A,2,2,2,845,550,564,366,639,480,8,X
5805,3,65,B,2,2,1,779,309,749,570,614,332,5,X
5806,4,79,A,2,1,2,860,464,612,318,842,586,6,X
5807,5,102,B,2,2,2,798,374,816,480,666,317,6,X
5808,6,126,A,2,1,2,490,430,784,356,735,494,6,X
5809,7,153,B,2,1,2,461,413,529,451,653,327,6,A
5810,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5811,1,13,A,2,1,2,596,446,649,342,532,536,1,X
5812,2,33,B,2,2,2,511,273,557,486,623,338,8,X
5813,3,78,A,2,2,1,426,542,524,281,655,532,5,X
5814,4,93,B,2,1,2,558,440,676,551,489,276,6,A
5815,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5816,1,26,B,2,1,2,672,458,622,567,723,418,1,X
5817,2,47,A,2,1,1,609,586,633,460,649,576,9,X
5818,3,58,B,2,2,2,523,431,671,583,624,456,8,X
5819,4,75,A,2,2,1,499,522,599,436,657,600,6,A
5820,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5821,1,24,A,2,1,2,735,434,634,378,760,492,1,X
5822,2,47,B,2,2,2,501,359,726,443,635,375,8,A
5823,1,41,B,2,1,2,515,380,648,473,579,374,1,X
5824,2,65,A,2,2,2,573,424,545,388,607,457,6,X
5825,3,90,B,2,2,2,532,397,585,434,606,380,6,X
5826,4,117,A,2,2,2,486,404,561,400,584,431,6,B
5827,0,0,A,0,0,0,0,0,0,0,0,0,0,X
5828,1,8,B,2,1,2,596,371,654,505,570,322,1,X
5829,2,29,A,2,2,2,664,459,606,361,675,503,6,X
5830,3,46,B,2,1,2,781,371,690,507,602,345,6,X
5831,4,68,A,2,1,2,480,436,734,349,669,518,6,X
5832,5,95,B,2,1,2,743,277,532,470,623,341,8,X
5833,6,141,A,1,2,1,811,525,711,277,687,539,5,X
5834,7,156,B,2,2,2,785,353,746,547,718,284,6,X
5835,8,181,A,2,1,2,626,450,725,349,699,551,6,X
5836,9,206,B,2,1,2,513,279,679,499,645,337,8,X
5837,10,239,A,2,2,1,469,512,558,298,642,526,4,X
5838,11,254,B,2,1,2,507,347,603,527,581,309,6,X
5839,12,278,A,2,2,2,688,440,546,346,585,532,6,X
